Whale Close,Algo 1,Algo 2,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC
,,,,,,
-0.008763737012898488,,,,,,
-0.0010110145565461817,,,,,,
-0.0015765758012827344,,,,,,
0.0022789567136134487,,,,,,
-0.0005091054192207998,,,,,,
0.0006298226171710733,,,,,,
-0.006565981406131124,,,,,,
-3.8084422778683566e-05,,,,,,
-0.0034658144663996795,,,,,,
0.006104509763046406,,,,,,
-0.0010463538195368417,,,,,,
-0.004615001693895722,,,,,,
-0.002080301730574803,,,,,,
-0.0021438017679405266,,,,,,
-1.7438372790463007e-05,,,,,,
-0.011436284306237105,,,,,,
-0.006689246401354797,,,,,,
-0.003576705594862673,,,,,,
0.004666051180414757,,,,,,
-0.00713155411111029,,,,,,
0.0008397775840134611,,,,,,
0.01934152411352838,,,,,,
-0.010736002914308164,,,,,,
0.0029530172825868095,,,,,,
0.00013062342678200038,,,,,,
-0.00369227728084606,,,,,,
-0.004960176865735098,,,,,,
0.0008687973565772427,,,,,,
-0.006901654974172189,,,,,,
-0.002944632315011105,,,,,,
-0.014454065318147528,,,,,,
0.00213629254813026,,,,,,
0.008192278450160602,,,,,,
0.006566959533818136,,,,,,
0.0011327585897871971,,,,,,
0.003895717932834711,,,,,,
-0.006848118015900571,,,,,,
0.002833553002524817,,,,,,
0.0005443385212614264,,,,,,
0.0007910089838577029,,,,,,
-0.0012302806398890081,,,,,,
-0.006370247827348009,,,,,,
0.0035388917718963374,,,,,,
-0.0017739792437244945,,,,,,
-0.001496532074711597,,,,,,
-0.010761637123504789,,,,,,
0.0026586736496305836,,,,,,
-0.0030148599906285735,,,,,,
-0.012726206220648238,,,,,,
-0.0007085393755997021,,,,,,
-0.0006758054271237747,,,,,,
0.009449197169305706,,,,,,
0.0022257854313557255,,,,,,
-0.0046864156043393826,,,,,,
-0.006730596322026259,,,,,,
-0.0008978285849409728,,,,,,
-0.008524093043896204,,,,,,
-0.015311165401615106,,,,,,
0.001458333333333299,,,,,,
0.007908920702763134,,,,,,
-0.00841726834686812,,,,,,
-0.0013737875284313879,,,,,,
-0.002198052071095512,,,,,,
0.014360590983326349,,,,,,
-0.0130115212808579,,,,,,
-0.00753425696899806,,,,,,
-0.0022170406330032214,,,,,,
-0.01060797609470178,,,,,,
0.005285350865984446,,,,,,
0.00014636438569313334,,,,,,
-0.004498120648222255,,,,,,
-0.004081301064620025,,,,,,
-0.0096022001157546,,,,,,
-0.006961630629605952,,,,,,
-0.03319588931807238,,,,,,
0.02538512759968803,,,,,,
-0.001266917128480652,,,,,,
-0.008420926660949051,,,,,,
0.0012430905887181065,,,,,,
-0.008489933020736695,,,,,,
-0.047250476151882284,,,,,,
0.02786780655863212,,,,,,
0.02102109557977679,,,,,,
0.016024835658298937,,,,,,
0.015636468072885015,,,,,,
-8.640462500384891e-05,,,,,,
0.021214168440732994,,,,,,
0.019458066501278928,,,,,,
0.0001999592535861372,,,,,,
-0.005390276378971496,,,,,,
0.0003564954224469238,,,,,,
-0.0017590949759640421,,,,,,
0.02387698057028267,,,,,,
0.0015245089857008208,,,,,,
0.03344740487248429,,,,,,
-0.010822937459906685,,,,,,
-0.008119065130046284,,,,,,
0.002202530535912478,,,,,,
-0.022457986945064998,,,,,,
-0.003251098923632825,,,,,,
-0.015294843741233192,,,,,,
0.00659814021332843,,,,,,
-0.0030340424086673853,,,,,,
0.018486765156762827,,,,,,
0.0169247750610429,,,,,,
-0.002218348335507886,,,,,,
-0.010482748516592151,,,,,,
0.007625167494577214,,,,,,
0.00148410465141907,,,,,,
0.020097424272435983,,,,,,
0.009284396676027668,,,,,,
0.002515293053017085,,,,,,
-0.02076840246065058,,,,,,
-0.006220399571757743,,,,,,
-0.005569128404015616,,,,,,
0.006356819166672767,,,,,,
-0.010447494316460956,,,,,,
-0.010734804959177382,,,,,,
-0.015425161129190424,,,,,,
0.0066029342167534515,,,,,,
0.017632743945326497,,,,,,
-0.018284501971858148,,,,,,
0.03184744550280492,,,,,,
0.005542399906592885,,,,,,
0.004318039972712923,,,,,,
0.0003613003923722261,,,,,,
0.014602099119467719,,,,,,
0.00025274009419019454,,,,,,
-0.021043303723949476,,,,,,
0.00594011174971559,,,,,,
-0.01400729275458696,,,,,,
0.021005215568269682,,,,,,
0.0339809310473566,,,,,,
0.0014199712533935892,,,,,,
0.0003952253998191419,,,,,,
0.005558693776272959,,,,,,
0.00823680646261906,,,,,,
-0.0007109871441220102,,,,,,
0.00039679417670349874,,,,,,
-0.0036278589477499843,,,,,,
6.863465088978582e-06,,,,,,
-0.0027556623198353464,,,,,,
0.0033001028916334807,,,,,,
0.0013067815445403097,,,,,,
0.0035281584725472214,,,,,,
0.0003686422020227286,,,,,,
-0.007779578606158895,,,,,,
-0.0012517409171408974,,,,,,
-0.005340339013397249,,,,,,
0.005600941567432787,,,,,,
-0.0002753891593058065,,,,,,
-0.005254495244785022,,,,,,
-0.00035653462193490997,,,,,,
-0.0037259036874672385,,,,,,
-0.0018942487826411295,,,,,,
0.0022182137285492623,,,,,,
0.0036656764128488828,,,,,,
0.0028110503358027734,,,,,,
0.0016570465906267026,,,,,,
-0.00013441230803160848,,,,,,
0.004449990176241621,,,,,,
-0.005669105434379755,,,,,,
-0.0002691957260002347,,,,,,
-0.007612005219660628,,,,,,
-0.006160664280322413,,,,,,
0.0016940965635041706,,,,,,
0.0003983479044803211,,,,,,
-0.002064297091122424,,,,,,
-0.002422078717558346,,,,,,
-0.003312129622157605,,,,,,
-0.007857245950807784,,,,,,
0.007660456221149156,,,,,,
-0.006348680967337639,,,,,,
0.004022070001736529,,,,,,
0.007164840749943432,,,,,,
0.0014438004191226078,,,,,,
0.0002624488224796165,,,,,,
-0.0028162115832005906,,,,,,
-0.0035258209374123568,,,,,,
-0.004622669741405147,,,,,,
-0.004898805186720492,,,,,,
0.0010379011647952715,,,,,,
-0.004861005081152884,,,,,,
0.005787483051452314,,,,,,
0.006605600925209801,,,,,,
0.0030414740047367025,,,,,,
-0.009019454897455112,,,,,,
-0.00475819032761313,,,,,,
-0.0018347120392735578,,,,,,
0.0009493795126755922,,,,,,
0.00396863600868611,,,,,,
-0.0021558306873795856,,,,,,
-0.003957929205744815,,,,,,
0.0010291484868301544,,,,,,
-0.0010780670472029094,,,,,,
-0.008673153961883858,,,,,,
0.007144865574148768,,,,,,
-0.0034611860378547347,,,,,,
-0.008745873994763217,,,,,,
-0.00840996876607896,,,,,,
-0.008547071011214723,,,,,,
0.004971952145421395,,,,,,
-0.0030586310975498476,,,,,,
-0.0007578070682062948,,,,,,
-0.00614068350077857,,,,,,
0.00867896711771607,,,,,,
-0.002199731184769995,,,,,,
0.013915725395370728,,,,,,
-0.001858520153327873,,,,,,
0.006386011870126827,,,,,,
-0.0017092349276556444,,,,,,
0.004039687394799755,,,,,,
0.002130689499774621,,,,,,
0.0010181101285768501,,,,,,
-0.0024654176654721753,,,,,,
0.0040423255260967055,,,,,,
-0.0017403161275274625,,,,,,
-0.0010675772825304815,,,,,,
-0.0031161952191952978,,,,,,
0.0007147059779018753,,,,,,
-0.00849459844536214,,,,,,
-0.0007021245634459731,,,,,,
-0.004459621314441528,,,,,,
-0.010732752631078509,,,,,,
0.006927219833879885,,,,,,
-0.012536664696531983,,,,,,
0.01169949365394474,,,,,,
0.0023628152410770805,,,,,,
0.002027304454937291,,,,,,
-0.00323785620991549,,,,,,
0.0031456005637856455,,,,,,
-0.0073325747070081765,,,,,,
0.0026391740417329754,,,,,,
0.0008565767077308537,,,,,,
-0.004044136552970555,,,,,,
0.00688930277157989,,,,,,
-0.0008827418474579266,,,,,,
-0.0017047204258500274,,,,,,
-0.009283639421682218,,,,,,
-0.009589330526097247,,,,,,
0.00026572651875806025,,,,,,
-0.0034460437845867313,,,,,,
-0.012649150340539627,,,,,,
0.0022587870237629165,,,,,,
0.007258116532039333,,,,,,
-0.002542564411631761,,,,,,
0.008255131134230724,,,,,,
-0.0011123970470914002,,,,,,
-0.010326441539742163,,,,,,
-0.0018337500947185517,,,,,,
0.013562036924571853,,,,,,
-5.617367402045881e-05,,,,,,
0.008610035428854006,,,,,,
0.0057590981497364635,,,,,,
-0.000830675172780436,,,,,,
-0.010549107852157201,,,,,,
-0.008043796492695592,,,,,,
0.0028950043293301205,,,,,,
-0.00818321390095298,,,,,,
0.005555997108459209,,,,,,
-0.016451689393910895,,,,,,
-0.003325475669304618,,,,,,
0.022411469512031372,,,,,,
-0.006816031004491479,,,,,,
-0.011434232367498737,,,,,,
-0.012457687085237703,,,,,,
0.02284769237919647,,,,,,
-0.013582645113163424,,,,,,
0.002925143953934699,,,,,,
0.017580053739158504,,,,,,
-0.026439224389234718,,,,,,
0.02141593193883143,,,,,,
0.025812406144441965,,,,,,
0.001847392816186339,,,,,,
-0.0014796057329201167,,,,,,
0.01440882886336499,,,,,,
-0.0017005752159331873,,,,,,
0.0007825779939068444,,,,,,
0.005757452318256516,,,,,,
0.006404345263279718,,,,,,
0.0012755927014538818,,,,,,
-0.017081932267985503,,,,,,
-0.004443276122045739,,,,,,
0.0004840839078772586,,,,,,
-0.0026318490388985223,,,,,,
-0.010911670231611154,,,,,,
-0.005045982350208983,,,,,,
0.013504277973013797,,,,,,
0.01122030488276726,,,,,,
0.012870406809800642,,,,,,
-0.011620377032666473,,,,,,
-0.01577548866159507,,,,,,
-0.0009726475243717026,,,,,,
0.005526907116124387,,,,,,
0.005875726182324071,,,,,,
-0.00037332279245448093,,,,,,
-0.011925161101347287,,,,,,
-0.013225229097727385,,,,,,
-0.002606142083561798,,,,,,
-0.013723644578313184,,,,,,
-0.014716268061308308,,,,,,
0.03900038744672602,,,,,,
0.005026737170260219,,,,,,
-0.017141966651082995,,,,,,
0.04273029966703665,,,,,,
0.021668060518512854,,,,,,
0.0006484808538685346,,,,,,
-0.0004887014352949063,,,,,,
0.011018873807322188,,,,,,
0.006777570237565292,,,,,,
-0.011702583131154522,,,,,,
-0.0006022717266883988,,,,,,
0.0005603445237776897,,,,,,
-0.0021696787396140046,,,,,,
-0.00800220263539664,,,,,,
-0.004366081912963022,,,,,,
0.0016189962223420568,,,,,,
-0.00932718657227673,,,,,,
0.003536928850822177,,,,,,
-0.006704375789594521,,,,,,
-0.006984491754469615,,,,,,
0.0011134439257267205,,,,,,
-0.0013012077970697119,,,,,,
-0.0016595637822040701,,,,,,
-0.006984670907533423,,,,,,
-0.004012496374803078,,,,,,
-0.006358134357515131,,,,,,
-0.008235001724898943,,,,,,
0.005210183983453022,,,,,,
-0.0018306704272308776,,,,,,
-0.0007902721965838959,,,,,,
0.0010595038239135032,,,,,,
0.0004583839543255861,,,,,,
-0.001981695392558273,,,,,,
0.0008285900905103293,,,,,,
0.003240759732534787,,,,,,
-0.005334255211585894,,,,,,
-0.00889450297293146,,,,,,
0.004087465733537841,,,,,,
0.0004731772349175576,,,,,,
-0.001546482690279435,,,,,,
-0.0031917413223357164,,,,,,
-0.0054761455779747245,,,,,,
-0.002923799194533154,,,,,,
